"SmallMolecule","Cell","Time Point (hrs)","Concentration (μM)","Endpoint","Value","Gene Name"
"Selumetinib","A-375","24","80","up regulation","8.965","SOX4"
"Selumetinib","HT115","6","80","up regulation","8.923","TRAM2"
"Selumetinib","BT-20","6","2","up regulation","8.915","ST3GAL5"
"Selumetinib","HT-29","24","80","up regulation","8.91","SIRT3"
"Selumetinib","HT-29","24","80","up regulation","8.887","ST6GALNAC2"
"Selumetinib","SW620","6","80","up regulation","8.869","SPP1"
"Selumetinib","MCF7","24","0.08","up regulation","8.866","IKZF1"
"Selumetinib","MDST8","6","80","up regulation","8.847","IDE"
"Selumetinib","VCaP","6","0.4","up regulation","8.783","ICAM1"
"Selumetinib","SK-BR-3","24","0.4","up regulation","8.658","TGFBR2"
"Selumetinib","BT-20","6","0.4","up regulation","8.637","SIRT3"
"Selumetinib","Hep G2","6","80","up regulation","8.616","E2F2"
"Selumetinib","MDA-MB-231","6","2","up regulation","8.57","PEX11A"
"Selumetinib","SK-BR-3","6","0.4","up regulation","8.568","PAK1"
"Selumetinib","A673","6","80","up regulation","8.511","PRKCQ"
"Selumetinib","A549","6","3.3333","up regulation","8.462","C2CD2"
"Selumetinib","HT-29","24","80","up regulation","8.424","SLC25A46"
"Selumetinib","NCI-H596","6","80","up regulation","8.419","IGF2BP2"
"Selumetinib","HT-29","24","80","up regulation","8.228","TSC22D3"
"Selumetinib","Hs 578T","6","0.4","up regulation","8.214","GNAI1"
"Selumetinib","A-375","6","80","up regulation","8.17","GATA3"
"Selumetinib","MCF7","6","0.4","up regulation","8.143","USP7"
"Selumetinib","SK-BR-3","24","10","up regulation","8.105","MAMLD1"
"Selumetinib","SW620","6","80","up regulation","8.077","MCOLN1"
"Selumetinib","MCF7","24","0.4","up regulation","8.003","IKZF1"
"Selumetinib","HT-29","24","80","up regulation","7.981","PECR"
"Selumetinib","A673","6","80","up regulation","7.95","GPATCH8"
"Selumetinib","A-375","24","80","up regulation","7.948","MEF2C"
"Selumetinib","A549","6","80","up regulation","7.932","E2F2"
"Selumetinib","SW-948","6","80","up regulation","7.918","GNAI1"
"Selumetinib","SK-MEL-1","6","80","up regulation","7.894","KDM5B"
"Selumetinib","BT-20","6","0.4","up regulation","7.864","RGS2"
"Selumetinib","A-375","24","80","up regulation","7.863","MYL9"
"Selumetinib","VCaP","6","80","up regulation","7.828","SATB1"
"Selumetinib","HT-29","24","80","up regulation","7.797","PEX11A"
"Selumetinib","BT-20","6","0.4","up regulation","7.755","TLR4"
"Selumetinib","A-375","6","80","up regulation","7.684","MYLK"
"Selumetinib","A-375","24","80","up regulation","7.666","SSBP2"
"Selumetinib","SW-948","6","80","up regulation","7.646","GNAS"
"Selumetinib","HT-29","24","80","up regulation","7.619","DECR1"
"Selumetinib","MCF7","24","2","up regulation","7.58","CNOT4"
"Selumetinib","Hs 578T","24","0.4","up regulation","7.543","ZNF586"
"Selumetinib","BT-20","6","0.4","up regulation","7.539","CASP2"
"Selumetinib","HT-29","24","80","up regulation","7.38","ERBB3"
"Selumetinib","HT-29","24","80","up regulation","7.358","CXCR4"
"Selumetinib","HCC-15","6","80","up regulation","7.332","SNAP25"
"Selumetinib","A549","6","0.1235","up regulation","7.325","PLSCR1"
"Selumetinib","BT-20","24","0.08","up regulation","7.319","CXCL2"
"Selumetinib","HT-29","24","80","up regulation","7.313","WRB"
"Selumetinib","MDA-MB-231","6","2","up regulation","7.293","GNAI1"
"Selumetinib","MDST8","6","80","up regulation","7.198","WDR67"
"Selumetinib","BT-20","6","0.4","up regulation","7.197","SUV39H1"
"Selumetinib","SK-BR-3","24","0.08","up regulation","7.196","IDE"
"Selumetinib","Hep G2","6","80","up regulation","7.189","INPP4B"
"Selumetinib","A-375","24","80","up regulation","7.166","ATP1B1"
"Selumetinib","MDA-MB-231","24","0.4","up regulation","7.143","ID2"
"Selumetinib","A-375","24","80","up regulation","7.122","HMGCR"
"Selumetinib","A-375","6","80","up regulation","7.111","SOX2"
"Selumetinib","SK-BR-3","6","0.4","up regulation","7.093","IDE"
"Selumetinib","NCI-H2073","6","80","up regulation","7.084","PLCB3"
"Selumetinib","Hs 578T","6","2","up regulation","7.077","MAMLD1"
"Selumetinib","HT-29","24","80","up regulation","7.073","FOXO4"
"Selumetinib","A-375","24","80","up regulation","7.041","DDR1"
"Selumetinib","MDST8","6","80","up regulation","7.039","ID2"
"Selumetinib","SK-BR-3","6","10","up regulation","7.032","SRC"
"Selumetinib","A673","6","80","up regulation","7.032","RAB27A"
"Selumetinib","AGS","6","80","up regulation","6.995","CASP2"
"Selumetinib","MCF7","24","2","up regulation","6.977","BAD"
"Selumetinib","Hs 578T","24","10","up regulation","6.955","MAP7"
"Selumetinib","SK-BR-3","6","2","up regulation","6.945","MAMLD1"
"Selumetinib","A549","6","80","up regulation","6.907","C2CD2"
"Selumetinib","Hs 578T","6","2","up regulation","6.894","CDK6"
"Selumetinib","SK-BR-3","6","10","up regulation","6.892","POLB"
"Selumetinib","SW620","6","80","up regulation","6.891","KIF5C"
"Selumetinib","AGS","6","80","up regulation","6.871","SUV39H1"
"Selumetinib","NCI-H2073","6","80","up regulation","6.857","CLPX"
"Selumetinib","A-375","24","80","up regulation","6.844","CCDC92"
"Selumetinib","SK-BR-3","24","2","up regulation","6.835","E2F2"
"Selumetinib","HT-29","24","80","up regulation","6.777","FAM63A"
"Selumetinib","A-375","24","80","up regulation","6.764","MUC1"
"Selumetinib","BT-20","6","0.08","up regulation","6.763","SGCB"
"Selumetinib","HT-29","24","80","up regulation","6.715","SESN1"
"Selumetinib","BT-20","6","0.4","up regulation","6.639","CASP10"
"Selumetinib","MCF7","6","0.3704","up regulation","6.632","CDK6"
"Selumetinib","A549","24","80","up regulation","6.621","SYNGR3"
"Selumetinib","NCI-H2073","6","80","up regulation","6.598","TLR4"
"Selumetinib","BT-20","6","2","up regulation","6.564","CASP2"
"Selumetinib","A549","24","80","up regulation","6.482","HOOK2"
"Selumetinib","AGS","6","80","up regulation","6.457","PSMD10"
"Selumetinib","BT-20","6","0.08","up regulation","6.451","IKZF1"
"Selumetinib","A-375","6","80","up regulation","6.434","C2CD2"
"Selumetinib","Hep G2","6","80","up regulation","6.425","CD97"
"Selumetinib","A-375","24","80","up regulation","6.409","FAM63A"
"Selumetinib","SW620","6","80","up regulation","6.395","DENND2D"
"Selumetinib","AGS","6","80","up regulation","6.38","KAT6B"
"Selumetinib","SK-BR-3","6","10","up regulation","6.349","TGFBR2"
"Selumetinib","SK-BR-3","6","10","up regulation","6.324","CASP2"
"Selumetinib","HT-29","24","80","up regulation","6.303","STAP2"
"Selumetinib","BT-20","6","2","up regulation","6.279","ACLY"
"Selumetinib","A-375","24","80","up regulation","6.259","PRAF2"
"Selumetinib","A-375","24","80","up regulation","6.257","VAV3"
"Selumetinib","HT-29","24","80","up regulation","6.212","PRR15L"
"Selumetinib","HT-29","24","80","up regulation","6.194","APPBP2"
"Selumetinib","A-375","24","80","up regulation","6.17","NFKBIA"
"Selumetinib","A-375","24","80","up regulation","6.142","GPC1"
"Selumetinib","BT-20","6","0.4","up regulation","6.136","RELB"
"Selumetinib","A-375","24","80","up regulation","6.117","ID2"
"Selumetinib","HT-29","6","80","up regulation","6.095","SESN1"
"Selumetinib","BT-20","6","0.4","up regulation","6.078","TBXA2R"
"Selumetinib","SK-BR-3","6","2","up regulation","6.078","INPP4B"
"Selumetinib","HT-29","24","80","up regulation","6.035","CERK"
"Selumetinib","Hs 578T","24","0.08","up regulation","6.026","STXBP1"
"Selumetinib","BT-20","6","2","up regulation","6.024","USP7"
"Selumetinib","Hs 578T","24","10","up regulation","6.022","HOOK2"
"Selumetinib","SK-LU-1","6","80","up regulation","6.015","PLSCR3"
"Selumetinib","A549","6","0.1235","up regulation","6.01","VAV3"
"Selumetinib","BT-20","6","0.08","up regulation","6.008","PAK1"
"Selumetinib","SK-BR-3","6","2","up regulation","6.003","SRC"
"Selumetinib","BT-20","6","0.4","up regulation","5.998","MAPKAPK2"
"Selumetinib","SW620","6","80","up regulation","5.992","CXCL2"
"Selumetinib","SK-BR-3","24","2","up regulation","5.991","SPP1"
"Selumetinib","BT-20","6","0.08","up regulation","5.987","NR3C1"
"Selumetinib","BT-20","6","0.4","up regulation","5.985","IKZF1"
"Selumetinib","SW620","6","80","up regulation","5.935","PRKCQ"
"Selumetinib","BT-20","6","0.4","up regulation","5.898","ACLY"
"Selumetinib","HT-29","24","80","up regulation","5.898","PROS1"
"Selumetinib","BT-20","24","2","up regulation","5.88","NFKB2"
"Selumetinib","U-937","6","80","up regulation","5.844","TSC22D3"
"Selumetinib","SW620","6","80","up regulation","5.84","CGRRF1"
"Selumetinib","PC-3","6","80","up regulation","5.819","ST3GAL5"
"Selumetinib","AGS","6","80","up regulation","5.815","CEBPD"
"Selumetinib","A673","6","80","up regulation","5.806","PLCB3"
"Selumetinib","MDA-MB-231","24","0.4","up regulation","5.783","PEX11A"
"Selumetinib","NCI-H2073","6","80","up regulation","5.773","GATA2"
"Selumetinib","A-375","6","80","up regulation","5.768","KIF5C"
"Selumetinib","HT-29","24","80","up regulation","5.764","SLC11A2"
"Selumetinib","BT-20","6","0.4","up regulation","5.76","CHEK2"
"Selumetinib","A-375","24","80","up regulation","5.759","PRCP"
"Selumetinib","HCC-15","6","80","up regulation","5.744","E2F2"
"Selumetinib","NCI-H2073","6","80","up regulation","5.74","KCTD5"
"Selumetinib","BT-20","6","0.4","up regulation","5.715","NFATC3"
"Selumetinib","HT-29","24","80","up regulation","5.715","INTS3"
"Selumetinib","MDST8","6","80","up regulation","5.709","CBLB"
"Selumetinib","A-375","24","80","up regulation","5.706","MVP"
"Selumetinib","HT-29","24","80","up regulation","5.699","CAT"
"Selumetinib","HT-29","24","80","up regulation","5.688","FOXO3"
"Selumetinib","HT-29","24","80","up regulation","5.681","SOX4"
"Selumetinib","BT-20","6","10","up regulation","5.66","TGFBR2"
"Selumetinib","BT-20","6","10","up regulation","5.642","IKZF1"
"Selumetinib","BT-20","6","2","up regulation","5.641","AXIN1"
"Selumetinib","MDA-MB-231","6","10","up regulation","5.631","PEX11A"
"Selumetinib","A549","24","80","up regulation","5.608","COL1A1"
"Selumetinib","MDA-MB-231","24","0.08","up regulation","5.607","PEX11A"
"Selumetinib","MDST8","6","80","up regulation","5.604","GPC1"
"Selumetinib","HT-29","24","80","up regulation","5.596","RBKS"
"Selumetinib","A-375","6","80","up regulation","5.589","SESN1"
"Selumetinib","BT-20","6","0.4","up regulation","5.553","SSBP2"
"Selumetinib","A-375","6","80","up regulation","5.548","CCDC92"
"Selumetinib","NCI-H596","6","80","up regulation","5.535","DENND2D"
"Selumetinib","HT-29","6","80","up regulation","5.534","CEBPA"
"Selumetinib","Hs 578T","24","2","up regulation","5.534","TCFL5"
"Selumetinib","Hs 578T","6","10","up regulation","5.533","IDE"
"Selumetinib","VCaP","24","2","up regulation","5.517","MYLK"
"Selumetinib","BT-20","6","0.4","up regulation","5.509","CD320"
"Selumetinib","MCF7","24","0.08","up regulation","5.474","MSRA"
"Selumetinib","MCF7","24","0.4","up regulation","5.45","PHKB"
"Selumetinib","A673","6","80","up regulation","5.443","METRN"
"Selumetinib","HT-29","24","80","up regulation","5.436","ECH1"
"Selumetinib","BT-20","6","10","up regulation","5.418","VAV3"
"Selumetinib","HT-29","24","80","up regulation","5.405","SLC27A3"
"Selumetinib","MDA-MB-231","6","2","up regulation","5.393","ST3GAL5"
"Selumetinib","A-375","24","80","up regulation","5.384","ECH1"
"Selumetinib","A-375","24","80","up regulation","5.377","NCK2"
"Selumetinib","VCaP","6","0.4","up regulation","5.373","NFKB2"
"Selumetinib","MDA-MB-231","6","2","up regulation","5.369","HDGFRP3"
"Selumetinib","BT-20","6","0.4","up regulation","5.368","IDE"
"Selumetinib","MCF7","24","0.08","up regulation","5.367","PTGS2"
"Selumetinib","NCI-H2073","6","80","up regulation","5.355","SESN1"
"Selumetinib","Hs 578T","24","2","up regulation","5.349","PRKCH"
"Selumetinib","BT-20","6","10","up regulation","5.316","MCOLN1"
"Selumetinib","MCF7","6","2","up regulation","5.315","MSRA"
"Selumetinib","BT-20","6","0.4","up regulation","5.285","PRKCQ"
"Selumetinib","A-375","24","80","up regulation","5.274","PYGL"
"Selumetinib","A-375","24","80","up regulation","5.274","SPAG4"
"Selumetinib","HT-29","24","80","up regulation","5.27","TCTN1"
"Selumetinib","Hs 578T","24","0.4","up regulation","5.268","FGFR4"
"Selumetinib","MCF7","24","2","up regulation","5.26","ABHD6"
"Selumetinib","HT-29","24","80","up regulation","5.258","APBB2"
"Selumetinib","MCF7","24","80","up regulation","5.255","PTGS2"
"Selumetinib","MCF7","6","0.1235","up regulation","5.248","MOK"
"Selumetinib","MCF7","24","0.4","up regulation","5.246","TGFBR2"
"Selumetinib","MCF7","24","2","up regulation","5.225","GPC1"
"Selumetinib","HT-29","6","80","up regulation","5.222","PRR15L"
"Selumetinib","VCaP","6","80","up regulation","5.221","SLC25A46"
"Selumetinib","MCF7","6","0.1235","up regulation","5.208","TSKU"
"Selumetinib","HCC-15","6","80","up regulation","5.186","PDIA5"
"Selumetinib","AGS","6","80","up regulation","5.182","SPAG4"
"Selumetinib","MCF7","6","0.3704","up regulation","5.164","EED"
"Selumetinib","HT115","6","80","up regulation","5.163","SPAG4"
"Selumetinib","HT-29","24","80","up regulation","5.161","JUN"
"Selumetinib","A-375","24","80","up regulation","5.158","METRN"
"Selumetinib","MDST8","6","80","up regulation","5.15","BAMBI"
"Selumetinib","MCF7","24","0.4","up regulation","5.141","CHP"
"Selumetinib","MDA-MB-231","6","10","up regulation","5.121","PAX8"
"Selumetinib","Hs 578T","24","10","up regulation","5.119","TCFL5"
"Selumetinib","A-375","24","80","up regulation","5.115","LPAR2"
"Selumetinib","BT-20","6","0.4","up regulation","5.113","SPAG4"
"Selumetinib","A-375","6","80","up regulation","5.112","ST3GAL5"
"Selumetinib","A-375","24","80","up regulation","5.107","GAA"
"Selumetinib","NCI-H596","6","80","up regulation","5.075","FZD7"
"Selumetinib","MDA-MB-231","24","10","up regulation","5.074","WFS1"
"Selumetinib","MDA-MB-231","6","0.4","up regulation","5.074","SYK"
"Selumetinib","MDA-MB-231","24","2","up regulation","5.058","NR3C1"
"Selumetinib","MDA-MB-231","24","10","up regulation","5.047","ARID5B"
"Selumetinib","A-375","24","80","up regulation","5.038","SCP2"
"Selumetinib","NCI-H2073","6","80","up regulation","5.033","DNAJB2"
"Selumetinib","SW-948","6","80","up regulation","5.009","SUV39H1"
"Selumetinib","HT-29","24","80","up regulation","4.998","PRKCQ"
"Selumetinib","HT-29","24","80","up regulation","4.986","SSBP2"
"Selumetinib","A549","24","80","up regulation","4.966","TBX2"
"Selumetinib","A-375","24","80","up regulation","4.962","PROS1"
"Selumetinib","A-375","24","80","up regulation","4.958","NIT1"
"Selumetinib","MDA-MB-231","24","2","up regulation","4.943","AGL"
"Selumetinib","A-375","24","80","up regulation","4.942","WIPF2"
"Selumetinib","BT-20","24","2","up regulation","4.942","PRKCH"
"Selumetinib","A-375","24","80","up regulation","4.941","INTS3"
"Selumetinib","SW-948","6","80","up regulation","4.926","ZNF451"
"Selumetinib","BT-20","6","0.08","up regulation","4.909","MAP7"
"Selumetinib","MDA-MB-231","24","10","up regulation","4.908","MUC1"
"Selumetinib","MDST8","6","80","up regulation","4.898","TLR4"
"Selumetinib","PC-3","6","80","up regulation","4.879","RRP8"
"Selumetinib","HT-29","24","80","up regulation","4.875","MAST2"
"Selumetinib","A-375","24","80","up regulation","4.867","NFIL3"
"Selumetinib","SK-BR-3","24","0.4","up regulation","4.866","ABHD6"
"Selumetinib","HT-29","24","80","up regulation","4.854","HMOX1"
"Selumetinib","SK-MEL-1","6","80","up regulation","4.845","POLE2"
"Selumetinib","A549","6","3.3333","up regulation","4.843","MCOLN1"
"Selumetinib","A-375","24","80","up regulation","4.842","MAN2B1"
"Selumetinib","MDST8","6","80","up regulation","4.837","PIK3R3"
"Selumetinib","BT-20","24","10","up regulation","4.832","SSBP2"
"Selumetinib","SK-BR-3","6","10","up regulation","4.829","MCOLN1"
"Selumetinib","A549","24","80","up regulation","4.809","MAPKAPK2"
"Selumetinib","HT-29","24","80","up regulation","4.802","SOCS2"
"Selumetinib","SW-948","6","80","up regulation","4.795","GATA3"
"Selumetinib","A549","6","0.3704","up regulation","4.793","KLHL21"
"Selumetinib","A-375","24","80","up regulation","4.792","NOTCH1"
"Selumetinib","MCF7","24","2","up regulation","4.791","PTGS2"
"Selumetinib","Hep G2","6","80","up regulation","4.783","RELB"
"Selumetinib","A-375","24","80","up regulation","4.781","TCEA2"
"Selumetinib","Hs 578T","24","2","up regulation","4.775","CASP2"
"Selumetinib","HT-29","24","80","up regulation","4.774","SPAG4"
"Selumetinib","A-375","24","80","up regulation","4.766","APPBP2"
"Selumetinib","MCF7","24","2","up regulation","4.762","IKBKE"
"Selumetinib","MDST8","6","80","up regulation","4.757","GNAI1"
"Selumetinib","MCF7","24","80","up regulation","4.741","SATB1"
"Selumetinib","SK-BR-3","6","0.4","up regulation","4.737","STAT5B"
"Selumetinib","HT-29","24","80","up regulation","4.723","NOTCH1"
"Selumetinib","Hs 578T","24","0.4","up regulation","4.713","CASP2"
"Selumetinib","SW-948","6","80","up regulation","4.707","SESN1"
"Selumetinib","A-375","24","80","up regulation","4.703","STUB1"
"Selumetinib","BT-20","6","0.4","up regulation","4.678","CRELD2"
"Selumetinib","SK-MEL-1","6","80","up regulation","4.67","MBNL1"
"Selumetinib","SK-BR-3","6","10","up regulation","4.67","SNAP25"
"Selumetinib","HT-29","24","80","up regulation","4.666","PPP1R13B"
"Selumetinib","SW-948","6","80","up regulation","4.661","SIRT3"
"Selumetinib","A549","6","80","up regulation","4.659","INPP4B"
"Selumetinib","A-375","24","80","up regulation","4.657","FOXO4"
"Selumetinib","HCC-15","6","80","up regulation","4.653","HOXA5"
"Selumetinib","A549","6","3.3333","up regulation","4.647","KLHL21"
"Selumetinib","A-375","24","80","up regulation","4.644","ERBB3"
"Selumetinib","A549","6","1.1111","up regulation","4.637","MCOLN1"
"Selumetinib","A-375","24","80","up regulation","4.629","HOOK2"
"Selumetinib","BT-20","6","0.4","up regulation","4.626","SNCA"
"Selumetinib","A-375","24","80","up regulation","4.624","CAT"
"Selumetinib","A-375","6","80","up regulation","4.607","NR3C1"
"Selumetinib","HT-29","24","80","up regulation","4.597","CCDC92"
"Selumetinib","HT-29","6","80","up regulation","4.596","CNOT4"
"Selumetinib","Hs 578T","24","0.08","up regulation","4.595","CHP"
"Selumetinib","Hep G2","6","80","up regulation","4.587","DYNLT3"
"Selumetinib","MDA-MB-231","24","2","up regulation","4.584","WFS1"
"Selumetinib","PC-3","6","80","up regulation","4.583","STK10"
"Selumetinib","Hs 578T","6","10","up regulation","4.575","ZMYM2"
"Selumetinib","MDA-MB-231","24","2","up regulation","4.565","ARID5B"
"Selumetinib","BT-20","24","0.08","up regulation","4.561","PEX11A"
"Selumetinib","MCF7","6","0.1235","up regulation","4.558","FAM63A"
"Selumetinib","HT-29","24","80","up regulation","4.556","DNAJB2"
"Selumetinib","A-375","24","80","up regulation","4.543","GRN"
"Selumetinib","A673","6","80","up regulation","4.536","GFOD1"
"Selumetinib","BT-20","6","0.4","up regulation","4.532","USP7"
"Selumetinib","HT-29","24","80","up regulation","4.529","PHKB"
"Selumetinib","BT-20","6","0.4","up regulation","4.527","MTF2"
"Selumetinib","SK-BR-3","6","0.4","up regulation","4.514","INPP4B"
"Selumetinib","A-375","24","80","up regulation","4.506","CHP"
"Selumetinib","BT-20","6","0.4","up regulation","4.501","SLC27A3"
"Selumetinib","VCaP","6","0.4","up regulation","4.495","NFKBIE"
"Selumetinib","A-375","24","80","up regulation","4.488","PLSCR3"
"Selumetinib","HCT 116","6","80","up regulation","4.487","WFS1"
"Selumetinib","SK-BR-3","24","0.08","up regulation","4.482","NT5DC2"
"Selumetinib","BT-20","6","0.4","up regulation","4.479","DENND2D"
"Selumetinib","HT-29","6","80","up regulation","4.476","PIK3C2B"
"Selumetinib","BT-20","6","0.08","up regulation","4.467","SESN1"
"Selumetinib","MCF7","6","0.3704","up regulation","4.462","NUDT9"
"Selumetinib","A-375","24","80","up regulation","4.46","POLD4"
"Selumetinib","A549","6","10","up regulation","4.46","MCOLN1"
"Selumetinib","A-375","24","80","up regulation","4.456","LIPA"
"Selumetinib","MDA-MB-231","24","10","up regulation","4.453","ABCB6"
"Selumetinib","BT-20","6","0.4","up regulation","4.452","TBX2"
"Selumetinib","Hs 578T","24","10","up regulation","4.45","SPAG4"
"Selumetinib","MCF7","24","0.08","up regulation","4.447","HMG20B"
"Selumetinib","BT-20","6","0.4","up regulation","4.445","CLPX"
"Selumetinib","MDA-MB-231","24","10","up regulation","4.443","BAMBI"
"Selumetinib","MDA-MB-231","6","2","up regulation","4.439","ID2"
"Selumetinib","A-375","24","80","up regulation","4.431","TSC22D3"
"Selumetinib","HT-29","6","80","up regulation","4.429","FOXO4"
"Selumetinib","Hs 578T","6","2","up regulation","4.427","MSRA"
"Selumetinib","MDA-MB-231","24","10","up regulation","4.399","HMOX1"
"Selumetinib","MCF7","24","0.08","up regulation","4.396","NFE2L2"
"Selumetinib","MDA-MB-231","24","2","up regulation","4.392","GPC1"
"Selumetinib","A673","6","80","up regulation","4.391","EPN2"
"Selumetinib","SK-LU-1","6","80","up regulation","4.389","GPC1"
"Selumetinib","A549","6","0.0137","up regulation","4.388","CCDC90A"
"Selumetinib","MDA-MB-231","24","2","up regulation","4.379","HMOX1"
"Selumetinib","HCT 116","6","80","up regulation","4.377","RGS2"
"Selumetinib","SK-MEL-1","6","80","up regulation","4.373","PLCB3"
"Selumetinib","A549","6","3.3333","up regulation","4.371","MOK"
"Selumetinib","MCF7","6","10","up regulation","4.348","MAP3K4"
"Selumetinib","MDA-MB-231","24","10","up regulation","4.346","CAT"
"Selumetinib","HT115","6","80","up regulation","4.343","RRS1"
"Selumetinib","MDA-MB-231","24","0.4","up regulation","4.34","GPC1"
"Selumetinib","SW620","6","80","up regulation","4.336","MICALL1"
"Selumetinib","HT-29","24","80","up regulation","4.328","DNAJC15"
"Selumetinib","A673","6","80","up regulation","4.324","OXCT1"
"Selumetinib","SK-LU-1","6","80","up regulation","4.322","ASAH1"
"Selumetinib","BT-20","6","0.4","up regulation","4.311","PRR15L"
"Selumetinib","A549","6","0.3704","up regulation","4.305","E2F2"
"Selumetinib","A-375","6","80","up regulation","4.303","USP6NL"
"Selumetinib","BT-20","24","2","up regulation","4.289","AGL"
"Selumetinib","A549","6","80","up regulation","4.286","IKZF1"
"Selumetinib","MDA-MB-231","24","2","up regulation","4.281","SRC"
"Selumetinib","Hs 578T","24","10","up regulation","4.276","ATP1B1"
"Selumetinib","SW620","6","80","up regulation","4.275","RAB31"
"Selumetinib","DV-90","6","80","up regulation","4.271","CHP"
"Selumetinib","SK-MEL-1","6","80","up regulation","4.261","FGFR4"
"Selumetinib","MCF7","24","2","up regulation","4.256","CERK"
"Selumetinib","BT-20","6","0.08","up regulation","4.253","TLR4"
"Selumetinib","A549","6","0.1235","up regulation","4.246","CDK6"
"Selumetinib","HT-29","24","80","up regulation","4.242","VGLL4"
"Selumetinib","BT-20","6","0.4","up regulation","4.237","CEP57"
"Selumetinib","BT-20","6","0.08","up regulation","4.237","TMEM110"
"Selumetinib","BT-20","6","0.4","up regulation","4.232","BAMBI"
"Selumetinib","A549","24","80","up regulation","4.231","STAT3"
"Selumetinib","HT-29","24","80","up regulation","4.219","KIAA0196"
"Selumetinib","HT115","6","80","up regulation","4.196","SGCB"
"Selumetinib","A549","6","0.3704","up regulation","4.189","PNKP"
"Selumetinib","VCaP","6","0.4","up regulation","4.189","WDR61"
"Selumetinib","SK-BR-3","24","0.4","up regulation","4.183","MCOLN1"
"Selumetinib","HT-29","6","80","up regulation","4.182","CDK19"
"Selumetinib","HT-29","24","80","up regulation","4.177","CEBPA"
"Selumetinib","SK-BR-3","6","2","up regulation","4.164","SLC1A4"
"Selumetinib","BT-20","24","2","up regulation","4.153","USP7"
"Selumetinib","BT-20","24","0.4","up regulation","4.147","DENND2D"
"Selumetinib","MDST8","6","80","up regulation","4.147","KAT6B"
"Selumetinib","MDA-MB-231","24","0.4","up regulation","4.145","ARID5B"
"Selumetinib","BT-20","6","10","up regulation","4.143","GPATCH8"
"Selumetinib","MDA-MB-231","24","0.08","up regulation","4.141","GPER"
