"SmallMolecule","Cell","Time Point (hrs)","Concentration (μM)","Endpoint","Value","Gene Name"
"Azacitidine","PC-3","24","10","up regulation","4.849","SLC1A4"
"Azacitidine","HT-29","6","10","up regulation","4.821","ZFP36"
"Azacitidine","VCaP","24","10","up regulation","4.793","TXNRD1"
"Azacitidine","VCaP","6","10","up regulation","4.776","PHGDH"
"Azacitidine","VCaP","24","10","up regulation","4.757","IGF2BP2"
"Azacitidine","HT-29","6","10","up regulation","4.75","SOX4"
"Azacitidine","PC-3","24","10","up regulation","4.741","CDKN1A"
"Azacitidine","HT-29","6","10","up regulation","4.69","XBP1"
"Azacitidine","A549","6","10","up regulation","4.688","PHGDH"
"Azacitidine","PC-3","6","10","up regulation","4.685","RPP38"
"Azacitidine","HT-29","6","10","up regulation","4.679","FHL2"
"Azacitidine","VCaP","6","10","up regulation","4.666","SCYL3"
"Azacitidine","VCaP","24","10","up regulation","4.661","VAT1"
"Azacitidine","VCaP","24","10","up regulation","4.617","SORBS3"
"Azacitidine","MCF7","6","10","up regulation","4.611","DDX42"
"Azacitidine","PC-3","24","10","up regulation","4.582","SPTLC2"
"Azacitidine","A549","6","10","up regulation","4.533","DDX10"
"Azacitidine","VCaP","24","10","up regulation","4.527","POLD4"
"Azacitidine","MCF7","24","10","up regulation","4.523","RELB"
"Azacitidine","VCaP","24","10","up regulation","4.523","AXIN1"
"Azacitidine","VCaP","24","10","up regulation","4.516","DDIT4"
"Azacitidine","PC-3","24","10","up regulation","4.516","FOXO3"
"Azacitidine","VCaP","24","10","up regulation","4.499","UGDH"
"Azacitidine","PC-3","6","10","up regulation","4.481","HMGCS1"
"Azacitidine","HT-29","6","10","up regulation","4.391","TIPARP"
"Azacitidine","VCaP","24","10","up regulation","4.383","DDX42"
"Azacitidine","VCaP","6","10","up regulation","4.374","INPP4B"
"Azacitidine","PC-3","24","10","up regulation","4.298","TP53"
"Azacitidine","MCF7","6","10","up regulation","4.295","CASP2"
"Azacitidine","VCaP","24","10","up regulation","4.283","VAPB"
"Azacitidine","VCaP","6","10","up regulation","4.279","ARHGEF2"
"Azacitidine","PC-3","6","10","up regulation","4.276","IL1B"
"Azacitidine","HT-29","6","10","up regulation","4.249","CLIC4"
"Azacitidine","VCaP","6","10","up regulation","4.237","AARS"
"Azacitidine","PC-3","24","10","up regulation","4.206","DDX10"
"Azacitidine","VCaP","24","10","up regulation","4.206","TXNRD1"
"Azacitidine","MCF7","24","10","up regulation","4.198","RRP12"
"Azacitidine","VCaP","6","10","up regulation","4.183","DUSP6"
"Azacitidine","HT-29","6","10","up regulation","4.161","CHIC2"
"Azacitidine","VCaP","6","10","up regulation","4.148","CNOT4"
"Azacitidine","PC-3","6","10","up regulation","4.145","RELB"
"Azacitidine","VCaP","24","10","up regulation","4.123","IGFBP3"
"Azacitidine","A549","6","10","up regulation","4.116","XBP1"
"Azacitidine","PC-3","24","10","up regulation","4.112","FYN"
"Azacitidine","A549","6","10","up regulation","4.083","SLC1A4"
"Azacitidine","PC-3","24","10","up regulation","4.082","EGFR"
"Azacitidine","A549","6","10","up regulation","4.078","INTS3"
"Azacitidine","VCaP","24","10","up regulation","4.045","RAP1GAP"
"Azacitidine","PC-3","24","10","up regulation","4.04","ZNF451"
"Azacitidine","VCaP","6","10","up regulation","4.027","XBP1"
"Azacitidine","VCaP","24","10","up regulation","4.025","FEZ2"
"Azacitidine","A549","6","10","up regulation","4.01","CEBPZ"
"Azacitidine","VCaP","24","10","up regulation","4.001","MTHFD2"
"Azacitidine","VCaP","24","0.4","up regulation","3.979","RAB31"
"Azacitidine","A549","6","10","up regulation","3.97","MTHFD2"
"Azacitidine","A549","6","10","up regulation","3.967","UTP14A"
"Azacitidine","A549","6","10","up regulation","3.962","FOXO3"
"Azacitidine","MCF7","6","10","up regulation","3.961","GATA3"
"Azacitidine","VCaP","24","10","up regulation","3.955","POLD4"
"Azacitidine","MCF7","6","10","up regulation","3.94","SQRDL"
"Azacitidine","PC-3","6","10","up regulation","3.929","DDX10"
"Azacitidine","PC-3","24","10","up regulation","3.9","SQSTM1"
"Azacitidine","VCaP","24","10","up regulation","3.9","AARS"
"Azacitidine","PC-3","24","10","up regulation","3.892","BAMBI"
"Azacitidine","PC-3","24","10","up regulation","3.875","ETS1"
"Azacitidine","PC-3","6","10","up regulation","3.854","POLR1C"
"Azacitidine","MCF7","24","10","up regulation","3.853","NFIL3"
"Azacitidine","PC-3","6","10","up regulation","3.849","CNOT4"
"Azacitidine","A549","6","10","up regulation","3.818","MYC"
"Azacitidine","VCaP","24","10","up regulation","3.778","RAC2"
"Azacitidine","VCaP","24","10","up regulation","3.768","SH3BP5"
"Azacitidine","VCaP","6","10","up regulation","3.757","RRP8"
"Azacitidine","VCaP","24","10","up regulation","3.757","GRB10"
"Azacitidine","PC-3","24","10","up regulation","3.755","DYRK3"
"Azacitidine","VCaP","6","10","up regulation","3.753","ARID4B"
"Azacitidine","VCaP","24","10","up regulation","3.735","IGF2BP2"
"Azacitidine","HT-29","6","10","up regulation","3.731","JUN"
"Azacitidine","PC-3","24","10","up regulation","3.723","TICAM1"
"Azacitidine","HT-29","6","10","up regulation","3.715","FOXO3"
"Azacitidine","MCF7","24","10","up regulation","3.706","TOMM34"
"Azacitidine","HT-29","6","10","up regulation","3.703","ARHGEF2"
"Azacitidine","VCaP","24","10","up regulation","3.69","PCK2"
"Azacitidine","A549","6","10","up regulation","3.686","IER3"
"Azacitidine","PC-3","24","10","up regulation","3.668","DNTTIP2"
"Azacitidine","MCF7","6","10","up regulation","3.668","SPTLC2"
"Azacitidine","PC-3","24","10","up regulation","3.646","KDM5B"
"Azacitidine","PC-3","6","10","up regulation","3.643","PHGDH"
"Azacitidine","PC-3","24","10","up regulation","3.636","GNPDA1"
"Azacitidine","VCaP","24","10","up regulation","3.636","SLC1A4"
"Azacitidine","VCaP","24","10","up regulation","3.629","TIMM22"
"Azacitidine","VCaP","24","10","up regulation","3.628","HMOX1"
"Azacitidine","HT-29","6","10","up regulation","3.627","SGCB"
"Azacitidine","VCaP","6","10","up regulation","3.611","EIF4EBP1"
"Azacitidine","MCF7","6","10","up regulation","3.609","CHP"
"Azacitidine","VCaP","24","10","up regulation","3.598","SLC1A4"
"Azacitidine","VCaP","24","10","up regulation","3.591","RAE1"
"Azacitidine","VCaP","24","10","up regulation","3.583","BAMBI"
"Azacitidine","VCaP","24","10","up regulation","3.577","CNOT4"
"Azacitidine","MCF7","24","10","up regulation","3.567","DDIT4"
"Azacitidine","VCaP","24","10","up regulation","3.563","TPD52L2"
"Azacitidine","A549","6","10","up regulation","3.558","SCYL3"
"Azacitidine","PC-3","24","10","up regulation","3.554","DDX42"
"Azacitidine","VCaP","24","10","up regulation","3.539","SNX11"
"Azacitidine","VCaP","24","10","up regulation","3.53","MICALL1"
"Azacitidine","PC-3","24","10","up regulation","3.524","ATF6"
"Azacitidine","VCaP","24","10","up regulation","3.481","TERF2IP"
"Azacitidine","VCaP","24","10","up regulation","3.48","APPBP2"
"Azacitidine","VCaP","24","10","up regulation","3.454","KCTD5"
"Azacitidine","PC-3","24","10","up regulation","3.451","ZNF586"
"Azacitidine","PC-3","6","10","up regulation","3.441","ZFP36"
"Azacitidine","VCaP","6","10","up regulation","3.439","AARS"
"Azacitidine","VCaP","6","10","up regulation","3.43","ARID4B"
"Azacitidine","A549","6","10","up regulation","3.42","GRB10"
"Azacitidine","PC-3","6","10","up regulation","3.408","DUSP6"
"Azacitidine","VCaP","24","10","up regulation","3.403","RBM34"
"Azacitidine","MCF7","24","10","up regulation","3.401","TMEM110"
"Azacitidine","MCF7","6","10","up regulation","3.4","JUN"
"Azacitidine","MCF7","24","10","up regulation","3.396","CHERP"
"Azacitidine","PC-3","24","10","up regulation","3.395","ELOVL6"
"Azacitidine","VCaP","6","10","up regulation","3.394","HES1"
"Azacitidine","MCF7","6","10","up regulation","3.39","ARHGEF2"
"Azacitidine","HT-29","6","10","up regulation","3.387","MTHFD2"
"Azacitidine","MCF7","6","10","up regulation","3.383","IER3"
"Azacitidine","PC-3","24","10","up regulation","3.376","TSC22D3"
"Azacitidine","PC-3","6","10","up regulation","3.374","TSC22D3"
"Azacitidine","A549","6","10","up regulation","3.367","DUSP6"
"Azacitidine","HT-29","6","10","up regulation","3.361","PMAIP1"
"Azacitidine","VCaP","6","10","up regulation","3.358","MOK"
"Azacitidine","VCaP","24","10","up regulation","3.354","LRRC16A"
"Azacitidine","A549","6","10","up regulation","3.337","RAE1"
"Azacitidine","VCaP","6","10","up regulation","3.317","RFC2"
"Azacitidine","PC-3","6","10","up regulation","3.302","PPARD"
"Azacitidine","VCaP","6","10","up regulation","3.301","MTHFD2"
"Azacitidine","MCF7","6","10","up regulation","3.287","TSC22D3"
"Azacitidine","VCaP","24","10","up regulation","3.282","EPRS"
"Azacitidine","VCaP","24","10","up regulation","3.273","KDM5B"
"Azacitidine","VCaP","24","10","up regulation","3.258","BCL7B"
"Azacitidine","MCF7","6","10","up regulation","3.257","KAT6A"
"Azacitidine","VCaP","24","10","up regulation","3.245","TLE1"
"Azacitidine","PC-3","6","10","up regulation","3.243","MTHFD2"
"Azacitidine","VCaP","6","10","up regulation","3.238","TIMM22"
"Azacitidine","PC-3","24","10","up regulation","3.233","HERPUD1"
"Azacitidine","PC-3","24","10","up regulation","3.233","MTHFD2"
"Azacitidine","VCaP","24","10","up regulation","3.223","DNAJB2"
"Azacitidine","VCaP","24","10","up regulation","3.221","DHDDS"
"Azacitidine","VCaP","6","10","up regulation","3.218","CNOT4"
"Azacitidine","PC-3","6","10","up regulation","3.201","SLC1A4"
"Azacitidine","PC-3","24","10","up regulation","3.191","ARFIP2"
"Azacitidine","MCF7","24","10","up regulation","3.184","RAE1"
"Azacitidine","VCaP","6","10","up regulation","3.181","RPP38"
"Azacitidine","MCF7","24","10","up regulation","3.174","KIAA0753"
"Azacitidine","MCF7","24","10","up regulation","3.165","KCTD5"
"Azacitidine","VCaP","6","10","up regulation","3.161","TLR4"
"Azacitidine","VCaP","6","10","up regulation","3.16","DUSP4"
"Azacitidine","HT-29","6","10","up regulation","3.159","INPP1"
"Azacitidine","VCaP","24","10","up regulation","3.154","TPD52L2"
"Azacitidine","MCF7","24","10","up regulation","3.149","TCERG1"
"Azacitidine","A549","6","10","up regulation","3.143","DDX42"
"Azacitidine","MCF7","6","10","up regulation","3.143","RRP8"
"Azacitidine","VCaP","24","10","up regulation","3.129","VGLL4"
"Azacitidine","VCaP","24","10","up regulation","3.125","EIF4EBP1"
"Azacitidine","A549","6","10","up regulation","3.118","CYTH1"
"Azacitidine","VCaP","6","10","up regulation","3.118","ZNF451"
"Azacitidine","VCaP","24","10","up regulation","3.113","PIK3R3"
"Azacitidine","VCaP","6","10","up regulation","3.096","RPP38"
"Azacitidine","MCF7","6","10","up regulation","3.091","PLS1"
"Azacitidine","VCaP","6","10","up regulation","3.089","KDM5B"
"Azacitidine","VCaP","6","10","up regulation","3.087","KIT"
"Azacitidine","VCaP","24","10","up regulation","3.084","SNX6"
"Azacitidine","VCaP","24","10","up regulation","3.079","TMEM2"
"Azacitidine","PC-3","24","10","up regulation","3.066","FRS2"
"Azacitidine","PC-3","6","10","up regulation","3.051","MICALL1"
"Azacitidine","MCF7","24","10","up regulation","3.051","KEAP1"
"Azacitidine","VCaP","24","10","up regulation","3.045","TRAK2"
"Azacitidine","VCaP","6","10","up regulation","3.04","TRIB1"
"Azacitidine","VCaP","6","10","up regulation","3.038","BCL7B"
"Azacitidine","A549","6","10","up regulation","3.033","KIAA0100"
"Azacitidine","PC-3","24","10","up regulation","3.033","FHL2"
"Azacitidine","VCaP","24","10","up regulation","3.021","PIP4K2B"
"Azacitidine","MCF7","24","10","up regulation","3.017","GADD45A"
"Azacitidine","VCaP","6","10","up regulation","3.013","ABL1"
"Azacitidine","VCaP","6","10","up regulation","3.013","HERPUD1"
"Azacitidine","VCaP","24","10","up regulation","3.01","KDM5A"
"Azacitidine","VCaP","24","10","up regulation","3.006","JMJD6"
"Azacitidine","HT-29","6","10","up regulation","2.993","AARS"
"Azacitidine","HT-29","6","10","up regulation","2.991","DMTF1"
"Azacitidine","VCaP","6","10","up regulation","2.965","ZFP36"
"Azacitidine","MCF7","6","10","up regulation","2.965","GADD45A"
"Azacitidine","PC-3","6","10","up regulation","2.961","SNCA"
"Azacitidine","VCaP","24","10","up regulation","2.948","BAG3"
"Azacitidine","VCaP","24","10","up regulation","2.942","FEZ2"
"Azacitidine","A549","6","10","up regulation","2.939","CNOT4"
"Azacitidine","VCaP","24","10","up regulation","2.939","KIAA1279"
"Azacitidine","VCaP","6","10","up regulation","2.933","MYC"
"Azacitidine","A549","6","10","up regulation","2.93","LAGE3"
"Azacitidine","VCaP","24","10","up regulation","2.915","CYTH1"
"Azacitidine","MCF7","24","10","up regulation","2.914","PHGDH"
"Azacitidine","VCaP","24","10","up regulation","2.911","INPP1"
"Azacitidine","MCF7","24","10","up regulation","2.911","SNX6"
"Azacitidine","MCF7","24","10","up regulation","2.907","CEBPA"
"Azacitidine","VCaP","24","10","up regulation","2.901","CCND3"
"Azacitidine","VCaP","6","10","up regulation","2.897","EPRS"
"Azacitidine","VCaP","24","10","up regulation","2.882","P4HA2"
"Azacitidine","VCaP","24","10","up regulation","2.879","KIAA0907"
"Azacitidine","VCaP","24","10","up regulation","2.873","FRS2"
"Azacitidine","A549","6","10","up regulation","2.868","USP1"
"Azacitidine","MCF7","6","10","up regulation","2.868","ZNF451"
"Azacitidine","VCaP","6","10","up regulation","2.859","BMP4"
"Azacitidine","PC-3","24","10","up regulation","2.851","CNOT4"
"Azacitidine","VCaP","6","10","up regulation","2.85","PMAIP1"
"Azacitidine","HT-29","6","10","up regulation","2.85","DUSP6"
"Azacitidine","VCaP","24","10","up regulation","2.841","TP53"
"Azacitidine","VCaP","24","10","up regulation","2.837","LPGAT1"
"Azacitidine","MCF7","6","10","up regulation","2.837","RPP38"
"Azacitidine","HT-29","6","10","up regulation","2.834","MYC"
"Azacitidine","PC-3","24","10","up regulation","2.821","PCK2"
"Azacitidine","MCF7","6","10","up regulation","2.815","ADO"
"Azacitidine","VCaP","24","10","up regulation","2.813","BLCAP"
"Azacitidine","VCaP","24","10","up regulation","2.813","UFM1"
"Azacitidine","VCaP","6","10","up regulation","2.811","BCL7B"
"Azacitidine","VCaP","6","10","up regulation","2.809","AKAP8L"
"Azacitidine","VCaP","6","10","up regulation","2.787","RAE1"
"Azacitidine","VCaP","6","10","up regulation","2.782","FRS2"
"Azacitidine","MCF7","6","10","up regulation","2.78","NFIL3"
"Azacitidine","MCF7","24","10","up regulation","2.776","SLC35F2"
"Azacitidine","A549","6","10","up regulation","2.775","CDK6"
"Azacitidine","VCaP","6","10","up regulation","2.766","DDX42"
"Azacitidine","VCaP","24","10","up regulation","2.764","BAMBI"
"Azacitidine","VCaP","6","10","up regulation","2.753","TP53BP1"
"Azacitidine","MCF7","24","10","up regulation","2.75","NFKBIA"
"Azacitidine","MCF7","6","10","up regulation","2.745","CNOT4"
"Azacitidine","PC-3","6","10","up regulation","2.744","INSIG1"
"Azacitidine","A549","6","10","up regulation","2.743","DCUN1D4"
"Azacitidine","VCaP","6","10","up regulation","2.741","AGL"
"Azacitidine","A549","6","10","up regulation","2.74","ATF1"
"Azacitidine","VCaP","6","10","up regulation","2.738","KDM5B"
"Azacitidine","VCaP","6","10","up regulation","2.735","MYO10"
"Azacitidine","VCaP","6","10","up regulation","2.725","ZNF451"
"Azacitidine","VCaP","6","10","up regulation","2.721","RELB"
"Azacitidine","A549","6","10","up regulation","2.721","GADD45A"
"Azacitidine","A549","6","10","up regulation","2.721","LAMA3"
"Azacitidine","A549","6","10","up regulation","2.721","CHIC2"
"Azacitidine","HT-29","6","10","up regulation","2.719","RRP8"
"Azacitidine","A549","6","10","up regulation","2.719","PCK2"
"Azacitidine","VCaP","24","10","up regulation","2.716","MOK"
"Azacitidine","A549","6","10","up regulation","2.694","MBNL2"
"Azacitidine","MCF7","6","10","up regulation","2.693","WASF3"
"Azacitidine","VCaP","6","10","up regulation","2.687","AKAP8L"
"Azacitidine","VCaP","6","10","up regulation","2.687","CGRRF1"
"Azacitidine","MCF7","24","10","up regulation","2.686","ATF5"
"Azacitidine","VCaP","6","10","up regulation","2.683","CAPN1"
"Azacitidine","VCaP","24","10","up regulation","2.678","SNX11"
"Azacitidine","A549","6","10","up regulation","2.673","KDM5A"
"Azacitidine","VCaP","6","10","up regulation","2.672","TMEM2"
"Azacitidine","VCaP","24","10","up regulation","2.667","CLTB"
"Azacitidine","VCaP","6","10","up regulation","2.66","TRIB3"
"Azacitidine","PC-3","6","10","up regulation","2.648","ID2"
"Azacitidine","A549","6","10","up regulation","2.646","SNX11"
"Azacitidine","HT-29","6","10","up regulation","2.644","CYTH1"
"Azacitidine","A549","6","10","up regulation","2.636","CLIC4"
"Azacitidine","VCaP","6","10","up regulation","2.633","TIPARP"
"Azacitidine","VCaP","24","10","up regulation","2.628","DUSP22"
"Azacitidine","VCaP","24","10","up regulation","2.617","ABCC5"
"Azacitidine","VCaP","6","10","up regulation","2.615","CDKN1A"
"Azacitidine","PC-3","6","10","up regulation","2.612","SOX4"
"Azacitidine","A549","6","10","up regulation","2.604","PLEKHJ1"
"Azacitidine","MCF7","24","10","up regulation","2.602","CNOT4"
"Azacitidine","VCaP","24","0.4","up regulation","2.599","SQRDL"
"Azacitidine","A549","6","10","up regulation","2.595","RRP8"
"Azacitidine","HT-29","6","10","up regulation","2.59","ADO"
"Azacitidine","VCaP","24","10","up regulation","2.59","ITGB5"
"Azacitidine","A549","6","10","up regulation","2.587","YTHDF1"
"Azacitidine","VCaP","6","10","up regulation","2.577","EGR1"
"Azacitidine","MCF7","24","10","up regulation","2.573","TSC22D3"
"Azacitidine","VCaP","6","10","up regulation","2.567","MAST2"
"Azacitidine","MCF7","24","10","up regulation","2.564","MYO10"
"Azacitidine","HT-29","6","10","up regulation","2.563","PHGDH"
"Azacitidine","VCaP","6","10","up regulation","2.563","XBP1"
"Azacitidine","MCF7","24","10","up regulation","2.562","KDM5B"
"Azacitidine","PC-3","6","10","up regulation","2.557","NFE2L2"
"Azacitidine","PC-3","6","10","up regulation","2.555","EDN1"
"Azacitidine","VCaP","6","10","up regulation","2.551","DUSP14"
"Azacitidine","HT-29","6","10","up regulation","2.549","ZNF274"
"Azacitidine","MCF7","6","10","up regulation","2.548","ZNF318"
"Azacitidine","VCaP","24","10","up regulation","2.543","IKBKB"
"Azacitidine","HT-29","6","10","up regulation","2.541","GADD45B"
"Azacitidine","VCaP","24","10","up regulation","2.538","HYOU1"
"Azacitidine","MCF7","24","10","up regulation","2.536","NUP88"
"Azacitidine","PC-3","6","10","up regulation","2.53","FHL2"
"Azacitidine","A549","6","10","up regulation","2.526","ZNF274"
"Azacitidine","VCaP","24","10","up regulation","2.521","TM9SF3"
"Azacitidine","MCF7","6","10","up regulation","2.516","PCK2"
"Azacitidine","VCaP","6","10","up regulation","2.508","KAT6A"
"Azacitidine","MCF7","24","10","up regulation","2.506","EIF4EBP1"
"Azacitidine","VCaP","6","10","up regulation","2.506","DMTF1"
"Azacitidine","A549","6","10","up regulation","2.505","PDLIM1"
"Azacitidine","PC-3","6","10","up regulation","2.504","NR3C1"
"Azacitidine","VCaP","24","0.4","up regulation","2.501","NFATC3"
